Block	Column	Row	Pos	Name	ID
25	10	6	5890	B02_p234_plate_18	WheatUG-1_GS0075_D6
15	10	2	2726	B02_p234_plate_21	WheatUG-1_GS0076_C3
37	9	4	8073	B02_p234_plate_24	WheatUG-1_GS0076_F12
38	8	3	7918	B02_p335_plate_03	WheatUG-1_GS0078_B8
25	8	3	5384	B02_p335_plate_06	WheatUG-1_GS0079_B8
28	7	13	7105	B02_p335_plate_15	WheatUG-1_GS0081_D7
26	6	2	5228	B02_p335_plate_16	WheatUG-1_GS0081_D10
40	7	13	9625	B02_p436_plate_01	WheatUG-1_GS0082_D7
25	7	8	6223	B02_p436_plate_07	WheatUG-1_GS0083_B6
25	6	3	5382	B02_p436_plate_08	WheatUG-1_GS0083_F10
39	6	4	8098	B02_p436_plate_12	WheatUG-1_GS0084_H9
2	6	9	1364	B02_p436_plate_15	WheatUG-1_GS0085_A2
27	6	10	6586	B02_p537_plate_05	WheatUG-1_GS0087_D1
1	5	12	1853	B02_p537_plate_09	WheatUG-1_GS0087_E10
39	6	15	9946	B02_p638_plate_02	WheatUG-1_GS0088_F3
37	5	15	9917	B02_p638_plate_05	WheatUG-1_GS0088_D12
26	3	11	6737	B02_p638_plate_09	WheatUG-1_GS0089_H12
27	4	13	7088	B02_p739_plate_01	WheatUG-1_GS0091_F5
1	3	11	1683	B02_p739_plate_03	WheatUG-1_GS0091_G12
13	4	6	3364	B02_p739_plate_04	WheatUG-1_GS0092_G2
37	3	11	9243	B02_p739_plate_07	WheatUG-1_GS0092_H12
4	2	12	1892	B02_p739_plate_10	WheatUG-1_GS0093_G7
3	2	11	1710	B02_p840_plate_07	WheatUG-1_GS0095_E7
34	13	4	5683	B03_a11_plate_06	WheatUG-1_GS0001_F10
22	13	8	3835	B03_a11_plate_11	WheatUG-1_GS0002_E12
11	14	7	1162	B03_a11_plate_12	WheatUG-1_GS0003_E3
21	14	3	2982	B03_a11_plate_16	WheatUG-1_GS0004_E2
23	14	14	4858	B03_a22_plate_03	WheatUG-1_GS0004_C7
12	13	14	2351	B03_a22_plate_07	WheatUG-1_GS0005_A3
12	12	14	2350	B03_a22_plate_09	WheatUG-1_GS0005_G9
24	12	3	3022	B03_a22_plate_11	WheatUG-1_GS0006_A5
45	13	13	9701	B03_a22_plate_17	WheatUG-1_GS0008_H2
47	12	4	8216	B03_d15_plate_02	WheatUG-1_GS0008_D5
12	10	2	332	B03_d15_plate_06	WheatUG-1_GS0009_C7
34	10	6	6016	B03_d15_plate_07	WheatUG-1_GS0009_D10
22	10	10	4168	B03_d15_plate_15	WheatUG-1_GS0010_C12
33	11	10	6675	B03_d15_plate_17	WheatUG-1_GS0011_F4
22	8	1	2654	B03_d37_plate_05	WheatUG-1_GS0014_E10
33	9	2	5329	B03_d37_plate_08	WheatUG-1_GS0015_B4
10	8	8	1310	B03_e29_plate_05	WheatUG-1_GS0017_C2
10	8	12	1982	B03_e29_plate_06	WheatUG-1_GS0017_C4
12	7	5	833	B03_e29_plate_07	WheatUG-1_GS0017_C7
48	7	5	8393	B03_e29_plate_11	WheatUG-1_GS0018_D7
12	6	7	1168	B03_e310_plate_07	WheatUG-1_GS0021_E3
34	5	3	5507	B03_e310_plate_10	WheatUG-1_GS0021_D10
46	6	7	8700	B03_e310_plate_12	WheatUG-1_GS0022_F4
23	6	15	5018	B03_e411_plate_09	WheatUG-1_GS0024_E7
23	5	5	3337	B03_e411_plate_10	WheatUG-1_GS0024_G9
34	5	10	6683	B03_e411_plate_12	WheatUG-1_GS0025_B2
48	5	12	9567	B03_e512_plate_01	WheatUG-1_GS0026_F1
45	3	3	8011	B03_e512_plate_15	WheatUG-1_GS0028_H12
36	3	11	6877	B03_h116_plate_01	WheatUG-1_GS0029_H3
34	3	13	7185	B03_h116_plate_02	WheatUG-1_GS0029_D6
46	3	5	8361	B03_h116_plate_05	WheatUG-1_GS0030_D2
23	3	10	4175	B03_j122_plate_01	WheatUG-1_GS0032_E3
21	2	6	3474	B03_j122_plate_02	WheatUG-1_GS0032_C10
43	14	2	7826	B03_j122_plate_09	WheatUG-1_GS0036_D5
8	13	13	2127	B03_j122_plate_11	WheatUG-1_GS0037_G5
20	13	13	4647	B03_j122_plate_13	WheatUG-1_GS0038_G5
19	13	13	4633	B03_j223_plate_04	WheatUG-1_GS0040_G5
17	12	3	2924	B03_j223_plate_05	WheatUG-1_GS0040_A10
44	11	14	9853	B03_j223_plate_11	WheatUG-1_GS0042_F9
29	12	13	7124	B03_j223_plate_12	WheatUG-1_GS0043_F2
5	11	6	907	B03_j223_plate_13	WheatUG-1_GS0043_E6
5	11	15	2419	B03_j223_plate_14	WheatUG-1_GS0043_G10
19	11	2	2783	B03_j223_plate_15	WheatUG-1_GS0044_E3
41	11	11	9307	B03_j324_plate_02	WheatUG-1_GS0044_H8
32	6	4	5648	B03_l226_plate_04	WheatUG-1_GS0049_H5
8	6	10	1616	B03_l226_plate_05	WheatUG-1_GS0049_C9
42	6	3	7972	B03_l226_plate_08	WheatUG-1_GS0050_F6
31	7	10	6643	B03_l226_plate_10	WheatUG-1_GS0051_F1
43	7	9	8995	B03_n129_plate_03	WheatUG-1_GS0052_D1
30	5	3	5451	B03_n129_plate_06	WheatUG-1_GS0053_D2
32	5	15	7495	B03_n129_plate_07	WheatUG-1_GS0053_D7
6	4	5	746	B03_n129_plate_08	WheatUG-1_GS0053_E10
42	5	8	8811	B03_n129_plate_10	WheatUG-1_GS0054_F4
44	4	9	9006	B03_n129_plate_12	WheatUG-1_GS0054_F11
17	5	8	3757	B03_n129_plate_20	WheatUG-1_GS0056_E4
17	4	1	2580	B03_n130_plate_01	WheatUG-1_GS0056_E8
8	4	13	2118	B03_n130_plate_15	WheatUG-1_GS0057_E1
32	2	1	5140	B03_n130_plate_21	WheatUG-1_GS0057_B11
44	3	6	8501	B03_n130_plate_31	WheatUG-1_GS0058_F5
44	2	2	7828	B03_n130_plate_38	WheatUG-1_GS0058_D11
7	3	10	1599	B03_n130_plate_41	WheatUG-1_GS0059_E7
43	4	11	9328	B03_n130_plate_42	WheatUG-1_GS0060_B1
30	2	7	6120	B03_n130_plate_52	WheatUG-1_GS0061_F2
8	2	15	2452	B03_n130_plate_56	WheatUG-1_GS0061_E5
42	1	3	7967	B03_n130_plate_66	WheatUG-1_GS0062_D8
29	2	7	6106	B03_o232_plate_01	WheatUG-1_GS0063_F2
38	14	15	9940	B03_o232_plate_13	WheatUG-1_GS0066_F4
16	13	12	4423	B03_o232_plate_15	WheatUG-1_GS0066_E9
27	13	5	5753	B03_p133_plate_01	WheatUG-1_GS0067_H5
37	13	3	7909	B03_p133_plate_04	WheatUG-1_GS0068_D6
39	13	15	9953	B03_p133_plate_05	WheatUG-1_GS0068_D11
4	12	10	1566	B03_p133_plate_06	WheatUG-1_GS0069_G3
14	12	15	4898	B03_p133_plate_10	WheatUG-1_GS0070_A8
37	11	7	8579	B03_p234_plate_06	WheatUG-1_GS0072_H10
26	11	15	7417	B03_p234_plate_11	WheatUG-1_GS0073_H2
26	10	5	5736	B03_p234_plate_12	WheatUG-1_GS0073_B6
4	10	15	2404	B03_p234_plate_13	WheatUG-1_GS0073_E9
27	9	2	5245	B03_p234_plate_20	WheatUG-1_GS0075_B11
26	8	7	6070	B03_p335_plate_01	WheatUG-1_GS0077_B10
16	9	11	4251	B03_p335_plate_02	WheatUG-1_GS0078_C3
27	9	13	7093	B03_p335_plate_05	WheatUG-1_GS0079_H3
37	9	11	9249	B03_p335_plate_08	WheatUG-1_GS0080_D4
28	7	7	6097	B03_p335_plate_11	WheatUG-1_GS0081_H3
2	6	3	356	B03_p335_plate_16	WheatUG-1_GS0081_E10
16	7	14	4753	B03_p436_plate_01	WheatUG-1_GS0082_E7
1	7	9	1351	B03_p436_plate_07	WheatUG-1_GS0083_C6
1	6	4	510	B03_p436_plate_08	WheatUG-1_GS0083_G10
15	7	14	4739	B03_p436_plate_11	WheatUG-1_GS0084_E7
2	5	11	1699	B03_p436_plate_20	WheatUG-1_GS0085_C10
2	4	1	18	B03_p537_plate_01	WheatUG-1_GS0085_E12
38	5	2	7747	B03_p537_plate_03	WheatUG-1_GS0086_B6
38	4	7	8586	B03_p638_plate_10	WheatUG-1_GS0090_B4
16	3	7	3573	B03_p638_plate_12	WheatUG-1_GS0090_G9
38	3	9	8921	B03_p638_plate_13	WheatUG-1_GS0090_D12
3	4	14	2216	B03_p739_plate_01	WheatUG-1_GS0091_G5
37	3	3	7899	B03_p739_plate_06	WheatUG-1_GS0092_H8
2	2	5	688	B03_p739_plate_09	WheatUG-1_GS0093_A6
27	2	5	5742	B03_p840_plate_06	WheatUG-1_GS0095_B5
1	1	4	505	B03_p840_plate_09	WheatUG-1_GS0095_E12
10	13	5	811	B04_a11_plate_06	WheatUG-1_GS0001_G10
22	14	12	4508	B04_a11_plate_09	WheatUG-1_GS0002_G6
46	13	8	8875	B04_a11_plate_11	WheatUG-1_GS0002_F12
23	13	2	2841	B04_a22_plate_04	WheatUG-1_GS0004_A9
48	12	3	8062	B04_a22_plate_11	WheatUG-1_GS0006_B5
35	12	9	6536	B04_a22_plate_15	WheatUG-1_GS0007_F7
11	11	2	319	B04_a22_plate_16	WheatUG-1_GS0007_E11
21	11	3	2979	B04_d15_plate_04	WheatUG-1_GS0008_G12
36	10	2	5372	B04_d15_plate_06	WheatUG-1_GS0009_D7
10	10	7	1144	B04_d15_plate_07	WheatUG-1_GS0009_E10
34	10	12	7024	B04_d15_plate_08	WheatUG-1_GS0009_H12
34	9	14	7359	B04_d37_plate_01	WheatUG-1_GS0013_B10
48	9	1	7723	B04_d37_plate_02	WheatUG-1_GS0014_H1
24	9	8	3859	B04_d37_plate_03	WheatUG-1_GS0014_E5
35	8	3	5524	B04_e29_plate_01	WheatUG-1_GS0015_B11
23	9	3	3005	B04_e29_plate_02	WheatUG-1_GS0016_C3
47	9	11	9389	B04_e29_plate_03	WheatUG-1_GS0016_D7
21	9	15	4993	B04_e29_plate_04	WheatUG-1_GS0016_C10
34	7	10	6685	B04_e29_plate_08	WheatUG-1_GS0017_F10
24	7	6	3521	B04_e29_plate_11	WheatUG-1_GS0018_E7
46	7	8	8869	B04_e29_plate_12	WheatUG-1_GS0018_B10
33	8	8	6336	B04_e310_plate_01	WheatUG-1_GS0019_D2
35	7	12	7035	B04_e310_plate_03	WheatUG-1_GS0019_B11
45	7	3	8015	B04_e310_plate_05	WheatUG-1_GS0020_H6
36	6	7	6208	B04_e310_plate_07	WheatUG-1_GS0021_F3
22	6	8	3828	B04_e310_plate_12	WheatUG-1_GS0022_G4
35	6	13	7202	B04_e411_plate_05	WheatUG-1_GS0023_B7
9	5	3	453	B04_e411_plate_06	WheatUG-1_GS0023_C10
36	4	9	6542	B04_e411_plate_14	WheatUG-1_GS0025_F7
46	5	15	10043	B04_e512_plate_02	WheatUG-1_GS0026_D4
22	4	10	4162	B04_e512_plate_04	WheatUG-1_GS0026_G8
33	4	1	5156	B04_e512_plate_08	WheatUG-1_GS0027_F4
33	4	13	7172	B04_e512_plate_10	WheatUG-1_GS0027_F10
23	4	13	4680	B04_e512_plate_14	WheatUG-1_GS0028_E9
10	3	14	2313	B04_h116_plate_02	WheatUG-1_GS0029_E6
22	3	14	4833	B04_h116_plate_07	WheatUG-1_GS0030_E6
11	3	8	1319	B04_h116_plate_10	WheatUG-1_GS0031_A3
35	3	15	7535	B04_h116_plate_11	WheatUG-1_GS0031_H5
47	3	10	9215	B04_j122_plate_01	WheatUG-1_GS0032_F3
18	14	3	2940	B04_j122_plate_05	WheatUG-1_GS0034_E6
19	14	3	2954	B04_j122_plate_09	WheatUG-1_GS0036_E5
41	14	13	9646	B04_j122_plate_10	WheatUG-1_GS0036_B12
32	13	13	7167	B04_j122_plate_11	WheatUG-1_GS0037_H5
30	12	8	6298	B04_j122_plate_12	WheatUG-1_GS0037_D12
44	13	13	9687	B04_j122_plate_13	WheatUG-1_GS0038_H5
5	13	6	909	B04_j122_plate_15	WheatUG-1_GS0039_A4
5	12	2	236	B04_j223_plate_02	WheatUG-1_GS0039_G8
32	12	12	6998	B04_j223_plate_06	WheatUG-1_GS0041_D1
32	11	14	7333	B04_j223_plate_08	WheatUG-1_GS0041_F9
20	11	7	3637	B04_j223_plate_10	WheatUG-1_GS0042_G5
43	11	2	7823	B04_j223_plate_15	WheatUG-1_GS0044_F3
8	9	4	611	B04_j324_plate_08	WheatUG-1_GS0045_E7
42	9	1	7639	B04_l125_plate_03	WheatUG-1_GS0046_H6
6	6	1	76	B04_l226_plate_04	WheatUG-1_GS0049_A6
32	6	15	7496	B04_l226_plate_06	WheatUG-1_GS0049_F11
18	6	4	3100	B04_l226_plate_08	WheatUG-1_GS0050_G6
7	6	1	90	B04_l226_plate_11	WheatUG-1_GS0051_A5
19	7	10	4123	B04_n129_plate_03	WheatUG-1_GS0052_E1
19	6	3	2946	B04_n129_plate_04	WheatUG-1_GS0052_E5
43	6	10	9162	B04_n129_plate_05	WheatUG-1_GS0052_D9
6	5	4	579	B04_n129_plate_06	WheatUG-1_GS0053_E2
18	5	9	3939	B04_n129_plate_10	WheatUG-1_GS0054_G4
18	5	14	4779	B04_n129_plate_11	WheatUG-1_GS0054_A8
32	4	13	7158	B04_n130_plate_15	WheatUG-1_GS0057_F1
44	4	14	9846	B04_n130_plate_28	WheatUG-1_GS0058_H1
31	3	10	6639	B04_n130_plate_41	WheatUG-1_GS0059_F7
19	4	12	4456	B04_n130_plate_42	WheatUG-1_GS0060_C1
19	3	4	3111	B04_n130_plate_45	WheatUG-1_GS0060_A5
6	2	8	1248	B04_n130_plate_52	WheatUG-1_GS0061_G2
42	2	8	8808	B04_n130_plate_64	WheatUG-1_GS0062_H2
18	1	4	3095	B04_n130_plate_66	WheatUG-1_GS0062_E8
5	2	8	1234	B04_o232_plate_01	WheatUG-1_GS0063_G2
43	2	8	8822	B04_o232_plate_04	WheatUG-1_GS0064_H1
41	2	13	9634	B04_o232_plate_05	WheatUG-1_GS0064_B6
13	14	3	2870	B04_o232_plate_06	WheatUG-1_GS0064_E10
40	13	12	9463	B04_o232_plate_15	WheatUG-1_GS0066_F9
1	13	2	181	B04_p133_plate_01	WheatUG-1_GS0067_A6
26	11	1	5065	B04_p133_plate_07	WheatUG-1_GS0069_D8
2	11	8	1201	B04_p133_plate_08	WheatUG-1_GS0069_A12
40	12	7	8622	B04_p133_plate_09	WheatUG-1_GS0070_B3
3	12	3	376	B04_p133_plate_11	WheatUG-1_GS0071_A1
25	12	14	7236	B04_p133_plate_12	WheatUG-1_GS0071_H6
37	11	2	7739	B04_p234_plate_03	WheatUG-1_GS0072_F8
15	11	8	3735	B04_p234_plate_06	WheatUG-1_GS0072_A11
4	10	1	52	B04_p234_plate_11	WheatUG-1_GS0073_A3
2	10	6	864	B04_p234_plate_12	WheatUG-1_GS0073_C6
16	10	14	4756	B04_p234_plate_16	WheatUG-1_GS0074_C9
3	9	3	373	B04_p234_plate_20	WheatUG-1_GS0075_C11
39	10	2	7766	B04_p234_plate_21	WheatUG-1_GS0076_D3
28	8	5	5762	B04_p234_plate_27	WheatUG-1_GS0077_F7
40	9	11	9291	B04_p335_plate_02	WheatUG-1_GS0078_D3
14	8	4	3046	B04_p335_plate_03	WheatUG-1_GS0078_C8
37	8	3	7904	B04_p335_plate_09	WheatUG-1_GS0080_B8
40	7	7	8617	B04_p335_plate_19	WheatUG-1_GS0082_H3
40	7	14	9793	B04_p436_plate_01	WheatUG-1_GS0082_F7
27	7	5	5747	B04_p436_plate_04	WheatUG-1_GS0083_D3
37	7	6	8407	B04_p436_plate_10	WheatUG-1_GS0084_F4
13	6	1	2526	B04_p436_plate_12	WheatUG-1_GS0084_A10
26	5	11	6739	B04_p436_plate_20	WheatUG-1_GS0085_D10
26	4	1	5058	B04_p537_plate_01	WheatUG-1_GS0085_F12
14	5	3	2875	B04_p537_plate_03	WheatUG-1_GS0086_C6
3	6	11	1714	B04_p537_plate_05	WheatUG-1_GS0087_E1
15	5	10	4065	B04_p638_plate_04	WheatUG-1_GS0088_A9
13	4	1	2524	B04_p638_plate_05	WheatUG-1_GS0088_E12
28	4	15	7438	B04_p638_plate_07	WheatUG-1_GS0089_B7
16	4	3	2902	B04_p638_plate_09	WheatUG-1_GS0090_A1
16	4	15	4918	B04_p638_plate_11	WheatUG-1_GS0090_A7
40	3	7	8613	B04_p638_plate_12	WheatUG-1_GS0090_H9
15	3	4	3055	B04_p739_plate_06	WheatUG-1_GS0092_A9
3	2	6	870	B04_p840_plate_06	WheatUG-1_GS0095_C5
3	1	2	197	B04_p840_plate_08	WheatUG-1_GS0095_A11
37	3	13	9579	B04_p840_plate_10	WheatUG-1_GS0096_D2
12	14	5	840	B05_a11_plate_03	WheatUG-1_GS0001_A3
24	14	3	3024	B05_a11_plate_07	WheatUG-1_GS0002_E1
46	13	1	7699	B05_a11_plate_10	WheatUG-1_GS0002_H8
35	13	9	6537	B05_a11_plate_15	WheatUG-1_GS0003_H11
34	12	4	5682	B05_a22_plate_08	WheatUG-1_GS0005_D6
35	13	14	7377	B05_a22_plate_14	WheatUG-1_GS0007_B3
11	12	10	1664	B05_a22_plate_15	WheatUG-1_GS0007_G7
48	11	11	9405	B05_d15_plate_09	WheatUG-1_GS0010_H3
9	11	7	1131	B05_d15_plate_16	WheatUG-1_GS0011_G2
11	10	7	1158	B05_d15_plate_19	WheatUG-1_GS0011_E9
47	11	12	9559	B05_d26_plate_11	WheatUG-1_GS0012_B5
45	10	10	9194	B05_d26_plate_14	WheatUG-1_GS0012_D12
10	9	5	807	B05_d26_plate_16	WheatUG-1_GS0013_G4
46	8	1	7694	B05_d37_plate_05	WheatUG-1_GS0014_F10
33	9	6	6001	B05_d37_plate_09	WheatUG-1_GS0015_B6
11	9	15	2501	B05_d37_plate_11	WheatUG-1_GS0015_C9
34	8	12	7022	B05_e29_plate_06	WheatUG-1_GS0017_D4
46	8	12	9542	B05_e29_plate_10	WheatUG-1_GS0018_D4
48	7	6	8561	B05_e29_plate_11	WheatUG-1_GS0018_F7
9	8	9	1464	B05_e310_plate_01	WheatUG-1_GS0019_E2
33	7	1	5159	B05_e310_plate_02	WheatUG-1_GS0019_D6
11	7	13	2163	B05_e310_plate_03	WheatUG-1_GS0019_C11
47	7	15	10059	B05_e310_plate_06	WheatUG-1_GS0020_H11
34	6	12	7020	B05_e310_plate_08	WheatUG-1_GS0021_H6
22	6	14	4836	B05_e411_plate_01	WheatUG-1_GS0022_C8
9	6	5	790	B05_e411_plate_04	WheatUG-1_GS0023_A4
23	6	4	3170	B05_e411_plate_07	WheatUG-1_GS0024_G1
12	4	4	662	B05_e411_plate_13	WheatUG-1_GS0025_C5
45	5	15	10029	B05_e512_plate_12	WheatUG-1_GS0028_D4
9	3	12	1963	B05_h116_plate_11	WheatUG-1_GS0031_A6
23	3	11	4343	B05_j122_plate_01	WheatUG-1_GS0032_G3
45	2	6	8514	B05_j122_plate_02	WheatUG-1_GS0032_D10
10	1	5	799	B05_j122_plate_03	WheatUG-1_GS0033_G4
42	14	3	7980	B05_j122_plate_05	WheatUG-1_GS0034_F6
18	14	15	4956	B05_j122_plate_06	WheatUG-1_GS0034_E12
18	12	5	3274	B05_j122_plate_14	WheatUG-1_GS0038_E10
29	12	2	5276	B05_j223_plate_02	WheatUG-1_GS0039_H8
43	13	13	9673	B05_j223_plate_04	WheatUG-1_GS0040_H5
41	12	3	7964	B05_j223_plate_05	WheatUG-1_GS0040_B10
8	12	13	2126	B05_j223_plate_06	WheatUG-1_GS0041_E1
20	12	12	4478	B05_j223_plate_09	WheatUG-1_GS0042_C1
29	11	6	5947	B05_j223_plate_13	WheatUG-1_GS0043_F6
29	11	15	7459	B05_j223_plate_14	WheatUG-1_GS0043_H10
19	11	3	2951	B05_j223_plate_15	WheatUG-1_GS0044_G3
41	11	7	8635	B05_j324_plate_01	WheatUG-1_GS0044_H6
20	10	13	4644	B05_l125_plate_02	WheatUG-1_GS0046_A5
5	9	11	1745	B05_l125_plate_10	WheatUG-1_GS0047_C12
17	10	10	4098	B05_l125_plate_12	WheatUG-1_GS0048_C4
17	9	8	3761	B05_l226_plate_02	WheatUG-1_GS0048_E10
31	6	1	5130	B05_l226_plate_11	WheatUG-1_GS0051_B5
29	6	11	6782	B05_n129_plate_02	WheatUG-1_GS0051_F10
19	6	11	4290	B05_n129_plate_05	WheatUG-1_GS0052_E9
18	5	4	3099	B05_n129_plate_09	WheatUG-1_GS0054_E2
42	5	9	8979	B05_n129_plate_10	WheatUG-1_GS0054_H4
7	4	5	760	B05_n129_plate_18	WheatUG-1_GS0055_E9
41	5	8	8797	B05_n129_plate_20	WheatUG-1_GS0056_F4
8	4	14	2286	B05_n130_plate_15	WheatUG-1_GS0057_G1
6	3	6	913	B05_n130_plate_20	WheatUG-1_GS0057_E6
7	3	11	1767	B05_n130_plate_41	WheatUG-1_GS0059_G7
29	2	8	6274	B05_o232_plate_01	WheatUG-1_GS0063_H2
4	14	12	1904	B05_o232_plate_07	WheatUG-1_GS0065_G1
4	13	15	2407	B05_o232_plate_11	WheatUG-1_GS0065_C11
27	14	11	6762	B05_o232_plate_16	WheatUG-1_GS0067_F1
13	13	4	3037	B05_p133_plate_04	WheatUG-1_GS0068_E6
28	12	10	6606	B05_p133_plate_06	WheatUG-1_GS0069_H3
27	12	3	5416	B05_p133_plate_11	WheatUG-1_GS0071_B1
3	11	7	1047	B05_p133_plate_13	WheatUG-1_GS0071_G9
28	10	1	5092	B05_p234_plate_11	WheatUG-1_GS0073_B3
28	10	15	7444	B05_p234_plate_13	WheatUG-1_GS0073_F9
1	10	7	1018	B05_p234_plate_18	WheatUG-1_GS0075_E6
27	9	3	5413	B05_p234_plate_20	WheatUG-1_GS0075_D11
15	10	10	4070	B05_p234_plate_22	WheatUG-1_GS0076_C7
4	8	6	890	B05_p234_plate_27	WheatUG-1_GS0077_G7
2	8	8	1198	B05_p335_plate_01	WheatUG-1_GS0077_C10
38	8	4	8086	B05_p335_plate_03	WheatUG-1_GS0078_D8
1	9	10	1521	B05_p335_plate_05	WheatUG-1_GS0079_A4
2	7	4	525	B05_p335_plate_11	WheatUG-1_GS0081_A4
16	7	15	4921	B05_p436_plate_01	WheatUG-1_GS0082_G7
37	6	1	7566	B05_p436_plate_12	WheatUG-1_GS0084_B10
4	5	9	1391	B05_p436_plate_17	WheatUG-1_GS0085_G7
1	5	15	2357	B05_p638_plate_01	WheatUG-1_GS0087_C12
15	5	1	2553	B05_p638_plate_02	WheatUG-1_GS0088_G3
39	5	10	9105	B05_p638_plate_04	WheatUG-1_GS0088_B9
14	3	4	3041	B05_p638_plate_12	WheatUG-1_GS0090_A10
3	4	10	1544	B05_p638_plate_15	WheatUG-1_GS0091_G3
3	3	6	871	B05_p739_plate_02	WheatUG-1_GS0091_E9
13	4	12	4372	B05_p739_plate_05	WheatUG-1_GS0092_C6
4	3	12	1893	B05_p739_plate_07	WheatUG-1_GS0093_A1
2	1	3	351	B05_p739_plate_12	WheatUG-1_GS0093_C12
16	2	2	2732	B05_p840_plate_01	WheatUG-1_GS0094_C3
38	2	13	9592	B05_p840_plate_03	WheatUG-1_GS0094_B10
14	1	3	2871	B05_p840_plate_04	WheatUG-1_GS0094_C12
27	2	6	5910	B05_p840_plate_06	WheatUG-1_GS0095_D5
27	2	11	6750	B05_p840_plate_07	WheatUG-1_GS0095_F7
22	13	9	4003	B06_a11_plate_11	WheatUG-1_GS0002_G12
35	14	7	6202	B06_a11_plate_12	WheatUG-1_GS0003_F3
9	14	9	1470	B06_a11_plate_13	WheatUG-1_GS0003_A6
45	14	3	8022	B06_a11_plate_16	WheatUG-1_GS0004_F2
36	13	14	7391	B06_a22_plate_07	WheatUG-1_GS0005_B3
46	12	8	8874	B06_a22_plate_12	WheatUG-1_GS0006_D8
24	11	2	2853	B06_a22_plate_13	WheatUG-1_GS0006_E11
47	12	11	9392	B06_d15_plate_03	WheatUG-1_GS0008_B9
36	11	10	6717	B06_d15_plate_05	WheatUG-1_GS0009_F3
12	10	3	500	B06_d15_plate_06	WheatUG-1_GS0009_E7
34	10	7	6184	B06_d15_plate_07	WheatUG-1_GS0009_F10
24	11	4	3189	B06_d15_plate_08	WheatUG-1_GS0010_A1
22	10	4	3160	B06_d15_plate_11	WheatUG-1_GS0010_G8
9	11	11	1803	B06_d15_plate_17	WheatUG-1_GS0011_G4
45	11	7	8691	B06_d26_plate_08	WheatUG-1_GS0012_H2
10	9	15	2487	B06_d37_plate_01	WheatUG-1_GS0013_C10
48	9	8	8899	B06_d37_plate_03	WheatUG-1_GS0014_F5
11	8	4	652	B06_e29_plate_01	WheatUG-1_GS0015_C11
36	7	5	5873	B06_e29_plate_07	WheatUG-1_GS0017_D7
9	7	2	287	B06_e310_plate_02	WheatUG-1_GS0019_E6
23	8	13	4684	B06_e310_plate_04	WheatUG-1_GS0020_E3
23	7	4	3171	B06_e310_plate_05	WheatUG-1_GS0020_A7
21	7	12	4487	B06_e310_plate_06	WheatUG-1_GS0020_A12
12	6	8	1336	B06_e310_plate_07	WheatUG-1_GS0021_G3
10	5	4	635	B06_e310_plate_10	WheatUG-1_GS0021_E10
46	6	8	8868	B06_e310_plate_12	WheatUG-1_GS0022_H4
46	6	14	9876	B06_e411_plate_01	WheatUG-1_GS0022_D8
47	6	9	9050	B06_e411_plate_08	WheatUG-1_GS0024_B5
47	5	5	8377	B06_e411_plate_10	WheatUG-1_GS0024_H9
24	5	13	4695	B06_e512_plate_01	WheatUG-1_GS0026_G1
21	4	1	2636	B06_e512_plate_12	WheatUG-1_GS0028_E4
47	3	11	9383	B06_j122_plate_01	WheatUG-1_GS0032_H3
21	2	7	3642	B06_j122_plate_02	WheatUG-1_GS0032_E10
18	14	4	3108	B06_j122_plate_05	WheatUG-1_GS0034_G6
31	14	6	5978	B06_j122_plate_07	WheatUG-1_GS0035_D7
43	14	3	7994	B06_j122_plate_09	WheatUG-1_GS0036_F5
17	14	14	4774	B06_j122_plate_10	WheatUG-1_GS0036_C12
6	13	10	1595	B06_j122_plate_11	WheatUG-1_GS0037_A6
6	12	9	1426	B06_j122_plate_12	WheatUG-1_GS0037_E12
7	12	3	432	B06_j223_plate_02	WheatUG-1_GS0039_A9
8	11	4	613	B06_j223_plate_07	WheatUG-1_GS0041_A5
44	11	7	8677	B06_j223_plate_10	WheatUG-1_GS0042_H5
20	11	15	4981	B06_j223_plate_11	WheatUG-1_GS0042_G9
5	11	7	1075	B06_j223_plate_13	WheatUG-1_GS0043_G6
44	10	5	8340	B06_j324_plate_11	WheatUG-1_GS0046_B1
41	10	10	9138	B06_l125_plate_12	WheatUG-1_GS0048_D4
41	9	8	8801	B06_l226_plate_02	WheatUG-1_GS0048_F10
6	7	9	1421	B06_l226_plate_03	WheatUG-1_GS0049_C2
32	6	10	6656	B06_l226_plate_05	WheatUG-1_GS0049_D9
8	5	1	103	B06_l226_plate_06	WheatUG-1_GS0049_G11
43	6	11	9330	B06_n129_plate_05	WheatUG-1_GS0052_F9
8	4	1	102	B06_n129_plate_07	WheatUG-1_GS0053_E7
30	4	5	5786	B06_n129_plate_08	WheatUG-1_GS0053_F10
20	5	10	4135	B06_n129_plate_10	WheatUG-1_GS0054_A5
31	4	5	5800	B06_n129_plate_18	WheatUG-1_GS0055_F9
32	4	14	7326	B06_n130_plate_15	WheatUG-1_GS0057_H1
18	4	11	4274	B06_n130_plate_28	WheatUG-1_GS0058_A2
43	4	12	9496	B06_n130_plate_42	WheatUG-1_GS0060_D1
43	3	4	8151	B06_n130_plate_45	WheatUG-1_GS0060_B5
43	3	15	9999	B06_n130_plate_48	WheatUG-1_GS0060_H9
28	14	6	5936	B06_n130_plate_63	WheatUG-1_GS0061_D11
